Station number,Station name,Region,Rainfall (mm),Mean,Percentile,Years of data,Latitude (°),Longitude (°),Elevation (m)
95048,OUSE FIRE STATION,TAS,1531.0,1579.8,-1.0,9,-42.48,146.71,90
35094,WINVIC,QLD,1530.4,1693.8,38.6,45,-22.48,147.52,318
48243,LIGHTNING RIDGE VISITOR INFORMATION CENT,NSW,1527.2,1352.8,68.2,23,-29.43,147.97,154
81115,WANALTA DAEN STATION,VIC,1525.4,1505.5,57.9,39,-36.63,144.87,115
94143,MAURICETON (JORDAN RIVER),TAS,1519.2,1537.0,45.6,47,-42.53,147.12,149
35205,WOORARRA,QLD,1518.0,1768.4,31.3,81,-24.02,147.92,288
79107,PATYAH (BOOROOPKI),VIC,1513.6,1498.6,57.1,22,-36.81,141.26,140
43108,BENDOBA TM,QLD,1513.0,1616.1,-1.0,12,-25.96,148.39,470
35146,EMERALD RADAR AL,QLD,1511.8,1430.9,-1.0,7,-23.55,148.24,188
30127,WOODBINE STATION,QLD,1511.7,1445.9,61.0,96,-20.99,144.64,420
88043,MARYBOROUGH,VIC,1511.6,1592.5,37.1,117,-37.06,143.73,249
34027,ESSEX,QLD,1509.0,1737.8,30.4,24,-22.77,148.81,175
94248,SORELL (ABBATOIRS),TAS,1508.5,1289.7,-1.0,6,-42.80,147.56,10
10866,CRANHAM,WA,1506.4,1472.0,67.7,66,-33.93,117.33,340
10905,JACUP,WA,1506.0,1354.2,-1.0,19,-33.89,119.11,305
75163,HILLSTON ( ALDINGA),NSW,1502.0,1230.7,89.7,30,-33.35,145.87,135
14854,SUNSHINE BORE,NT,1501.0,1686.3,-1.0,13,-17.86,130.88,250
51164,GIRILAMBONE (OKEH) AWS,NSW,1500.4,1500.4,-1.0,1,-31.08,146.93,178
74081,MULWALA POST OFFICE,NSW,1498.6,1461.8,68.4,77,-35.99,146.01,127
35131,TALAGAI,QLD,1494.8,1792.2,20.7,30,-23.13,148.53,305
81124,YARRAWONGA,VIC,1486.8,1415.5,60.9,24,-36.03,146.03,129
14829,LAJAMANU AIRPORT,NT,1486.6,1467.9,52.8,37,-18.33,130.64,316
35124,CLERMONT AIRPORT,QLD,1486.4,1539.6,-1.0,10,-22.78,147.62,270
44232,THE 27 MILE GARDEN AL,QLD,1486.0,589.0,-1.0,4,-26.08,146.42,324
43035,SURAT,QLD,1484.1,1694.7,26.1,120,-27.16,149.07,246
21010,BRINKWORTH (BUNGAREE),SA,1484.0,1735.3,13.8,117,-33.75,138.56,368
93044,LLEWELLYN (SOUTH ESK RIVER),TAS,1484.0,1503.6,-1.0,10,-41.82,147.57,180
35264,EMERALD AIRPORT,QLD,1483.6,1652.7,42.1,20,-23.57,148.18,189
9865,WARRA JARRA,WA,1483.5,1529.8,40.0,26,-34.40,118.89,90
81020,INGLEWOOD (POST OFFICE),VIC,1482.8,1393.1,70.0,101,-36.58,143.87,150
23754,YANKALILLA,SA,1480.8,1735.5,5.5,111,-35.46,138.35,45
43105,TABERS TM,QLD,1479.0,1458.6,-1.0,14,-26.41,148.78,315
21020,GEORGETOWN,SA,1478.4,1437.2,59.6,105,-33.36,138.39,273
81008,COLBINABBIN,VIC,1477.6,1535.8,44.3,107,-36.54,144.78,144
35185,CAPELLA (ROWE\'S HILL) ALERT,QLD,1477.0,1472.3,-1.0,10,-23.12,148.04,484
36074,JOCHMUS,QLD,1473.6,1538.0,40.7,28,-22.30,145.99,312
9033,NEW NORCIA,WA,1470.8,1582.8,35.8,96,-30.97,116.22,220
23380,KAPUNDA WEST (KAPLEE),SA,1468.4,1372.2,-1.0,2,-34.30,138.85,391
10537,CRANBROOK,WA,1464.8,1514.7,41.0,106,-34.30,117.55,255
43109,ST GEORGE AIRPORT,QLD,1463.8,1353.1,-1.0,18,-28.05,148.60,199
29166,RIVERSLEIGH TM,QLD,1463.0,1271.6,-1.0,7,-18.97,138.80,115
23133,GREENACRES,SA,1461.8,1393.3,-1.0,14,-34.87,138.64,66
79097,KANAGULK,VIC,1459.2,1447.0,-1.0,13,-37.12,141.80,189
75041,GRIFFITH AIRPORT AWS,NSW,1456.8,1184.6,88.4,44,-34.25,146.07,134
23714,FINNISS,SA,1455.4,1494.3,42.3,98,-35.37,138.81,35
21001,AUBURN,SA,1445.7,1743.3,9.1,100,-34.03,138.68,310
26012,KINGSTON SE,SA,1443.6,1740.7,1.9,107,-36.83,139.85,7
10792,GAIRDNER,WA,1443.1,1356.1,70.0,41,-34.23,118.94,180
22823,CAPE BORDA,SA,1434.6,1621.0,-1.0,11,-35.75,136.60,158
18188,COFFIN BAY,SA,1429.0,1479.4,-1.0,14,-34.63,135.47,12
81049,TATURA INST SUSTAINABLE AG,VIC,1426.8,1468.4,48.5,67,-36.44,145.27,114
22049,STENHOUSE BAY,SA,1423.6,1340.7,91.3,24,-35.28,136.94,42
10635,RIVERDALE,WA,1423.2,1508.9,25.3,88,-33.79,116.91,260
44054,MULGA DOWNS,QLD,1421.6,1180.2,79.3,107,-28.81,147.12,146
42105,NINDIGULLY TM,QLD,1421.0,1214.0,-1.0,2,-28.42,148.83,25
26107,WILLALOOKA (NIOKA),SA,1420.8,1400.1,-1.0,9,-36.44,140.34,41
23871,SELLICKS BEACH,SA,1417.6,1464.1,-1.0,17,-35.32,138.46,25
36007,BARCALDINE POST OFFICE,QLD,1417.2,1475.6,48.7,114,-23.55,145.29,267
9279,CANTERBURY,WA,1414.8,1283.0,-1.0,8,-31.00,116.23,304
22831,AMERICAN RIVER (REDBANKS),SA,1413.4,1470.7,26.1,24,-35.75,137.72,75
15131,ELLIOTT,NT,1412.2,1606.6,27.3,34,-17.56,133.54,220
23318,TANUNDA,SA,1408.7,1629.3,15.0,114,-34.51,138.96,249
37010,CAMOOWEAL TOWNSHIP,QLD,1406.8,1214.5,77.1,110,-19.92,138.12,231
44068,TOMOO,QLD,1404.7,1455.3,48.0,74,-27.09,147.37,287
26016,LUCINDALE POST OFFICE,SA,1404.6,1823.1,0.9,108,-36.97,140.37,30
79075,RUPANYUP (POST OFFICE),VIC,1404.0,1288.8,76.5,99,-36.63,142.63,145
23146,STEINGARTEN VINEYARD (STEINGARTEN),SA,1403.8,1462.8,-1.0,8,-34.60,138.96,463
79017,GOROKE (POST OFFICE),VIC,1401.8,1535.0,28.6,106,-36.72,141.47,162
43100,OLD CASHMERE TM,QLD,1397.0,1249.0,-1.0,4,-27.73,148.47,24
26100,PADTHAWAY SOUTH,SA,1395.8,1361.6,-1.0,17,-36.65,140.52,37
48168,ANGLEDOOL (ANGLEDOOL STATION),NSW,1394.6,1366.4,59.7,120,-29.12,147.90,150
79040,ST ARNAUD,VIC,1392.9,1524.0,26.9,105,-36.62,143.26,240
10920,MOUNT WESTDALE,WA,1389.6,1287.8,-1.0,9,-32.27,116.67,360
44075,WOODLANDS,QLD,1387.4,1447.0,38.0,93,-27.27,148.08,283
23747,STRATHALBYN,SA,1387.3,1483.1,30.4,113,-35.26,138.89,70
23115,ADELAIDE (KESWICK),SA,1386.8,1393.8,-1.0,16,-34.95,138.58,34
48247,WANAARING (DELTA AWS),NSW,1383.8,1004.5,-1.0,3,-30.10,145.33,109
36040,SPRINGLEIGH,QLD,1382.8,1380.1,57.8,84,-24.56,144.72,270
35069,TAMBO POST OFFICE,QLD,1380.8,1570.2,31.1,120,-24.88,146.26,395
24573,TRURO,SA,1379.9,1489.3,29.2,114,-34.41,139.13,344
44231,MYENDETTA AL,QLD,1378.0,1139.6,-1.0,7,-26.55,146.02,308
44229,CHARLEVILLE AL,QLD,1376.8,1087.9,-1.0,7,-26.40,146.24,288
75032,HILLSTON AIRPORT,NSW,1376.7,1093.2,88.4,113,-33.49,145.52,122
81034,MOOROOPNA,VIC,1373.4,1500.0,32.6,93,-36.40,145.34,108
10304,NUNILE,WA,1371.6,1297.1,68.0,26,-31.49,116.54,280
8304,MOASCAR,WA,1370.8,1238.1,-1.0,9,-28.96,114.95,254
35134,BLACKWATER AIRPORT,QLD,1362.2,1563.1,-1.0,7,-23.60,148.81,193
26007,FRANCES,SA,1358.6,1561.1,9.7,114,-36.71,140.96,103
35063,SOMERBY,QLD,1357.6,1834.9,8.1,75,-24.21,148.74,215
74249,COLEAMBALLY IRRIGATION,NSW,1357.4,1286.7,62.5,25,-34.80,145.89,121
93059,FOSTERVILLE,TAS,1352.8,1363.5,-1.0,4,-41.93,147.43,177
8300,TABLETOP,WA,1351.2,1165.6,-1.0,15,-29.07,115.09,240
10520,BOSCABEL,WA,1349.3,1547.6,11.5,79,-33.66,117.05,260
21131,CLARE HIGH SCHOOL,SA,1348.2,1615.3,4.0,26,-33.82,138.59,395
23718,GOOLWA COUNCIL DEPOT,SA,1346.1,1422.7,34.6,105,-35.50,138.77,5
9961,HOPETOUN NORTH,WA,1344.8,1505.5,-1.0,17,-33.93,120.13,26
23885,NOARLUNGA,SA,1343.6,1287.0,-1.0,13,-35.16,138.51,55
80056,TONGALA,VIC,1341.7,1339.4,60.8,75,-36.25,144.96,104
29167,CENTURY MINE,QLD,1337.8,1715.3,-1.0,17,-18.76,138.71,127
24518,MENINGIE,SA,1336.5,1402.6,31.0,117,-35.69,139.34,3
18099,YEELANNA,SA,1332.9,1217.4,78.7,90,-34.13,135.73,95
79003,BEAZLEYS BRIDGE,VIC,1330.4,1443.5,26.2,62,-36.70,143.16,219
18192,NORTH SHIELDS (PORT LINCOLN AWS),SA,1330.0,1162.3,92.0,26,-34.60,135.88,9
23140,MITCHELL PARK (MARION),SA,1325.2,1353.9,-1.0,10,-35.01,138.56,32
81125,SHEPPARTON AIRPORT,VIC,1324.6,1322.2,60.9,24,-36.43,145.39,114
90024,COLERAINE HOSPITAL,VIC,1321.6,1835.3,0.0,101,-37.60,141.69,114
79071,APSLEY (POST OFFICE),VIC,1321.3,1714.4,0.0,50,-36.97,141.08,111
44230,BINNOWEE AL,QLD,1317.0,1187.7,-1.0,3,-26.48,146.09,200
23307,KAPUNDA,SA,1314.7,1470.8,16.4,117,-34.34,138.92,245
18171,MOUNT HOPE (FAIRVIEW),SA,1314.5,1259.0,64.2,96,-34.14,135.33,60
81046,STANHOPE,VIC,1313.8,1363.0,46.0,88,-36.44,144.98,108
23314,RIVERTON,SA,1308.8,1585.8,8.5,107,-34.16,138.75,265
30022,HUGHENDEN AIRPORT,QLD,1308.8,1333.0,-1.0,19,-20.82,144.23,316
36011,MARENGO,QLD,1300.4,1414.5,-1.0,8,-22.21,145.01,250
23725,KEYNETON,SA,1299.8,1589.9,4.5,89,-34.56,139.13,379
36026,ISISFORD POST OFFICE,QLD,1299.1,1298.7,53.6,111,-24.26,144.44,203
23147,MINTARO (MOUNT HORROCKS),SA,1296.6,1176.1,-1.0,3,-33.93,138.68,601
10641,MAYBROOK,WA,1295.2,1438.1,22.3,95,-33.38,116.91,260
29065,NARDOO STATION,QLD,1294.3,1821.2,7.8,52,-18.79,139.71,100
48190,GOODOOGA (WIRRAWA),NSW,1288.9,1144.2,-1.0,6,-29.35,147.40,131
36094,WAHROONGHA,QLD,1288.1,1045.6,-1.0,5,-24.45,144.11,200
21072,HUDDLESTON (WILLOW PONDS),SA,1287.6,1336.5,49.1,54,-33.33,138.32,190
37039,WINTON AIRPORT,QLD,1281.8,1125.9,-1.0,17,-22.36,143.08,192
4106,MARBLE BAR,WA,1281.0,1229.7,-1.0,13,-21.18,119.75,182
26099,NARACOORTE AERODROME,SA,1277.8,1448.9,23.8,22,-36.98,140.73,50
25560,BORDERTOWN (INDUSTRIAL ESTATE),SA,1276.0,1283.3,-1.0,15,-36.31,140.74,85
23383,GOMERSAL (WOODBRIDGE),SA,1274.4,1274.4,-1.0,1,-34.54,138.91,217
10502,AMELUP,WA,1274.2,1160.7,83.2,102,-34.26,118.22,210
21060,JAMESTOWN PIRSA,SA,1274.1,1357.9,40.3,63,-33.20,138.60,453
10307,QUADNEY,WA,1274.0,1243.6,-1.0,14,-31.79,116.63,310
19052,WIRRABARA,SA,1273.7,1418.1,27.3,111,-33.03,138.27,330
95046,BOTHWELL (CLYDE RIVER),TAS,1271.4,1231.2,-1.0,6,-42.38,147.00,350
18230,COFFIN BAY (POINT AVOID),SA,1271.2,1198.6,-1.0,3,-34.68,135.34,35
24580,STRATHALBYN RACECOURSE,SA,1271.2,1266.1,60.0,21,-35.28,138.89,58
35187,VALERIA ALERT,QLD,1270.0,1424.2,-1.0,10,-23.19,147.89,207
22018,WAROOKA,SA,1269.3,1331.4,35.4,114,-34.99,137.40,53
22841,KINGSCOTE AERO,SA,1268.4,1333.0,36.0,26,-35.71,137.52,6
36172,GUE,QLD,1266.0,1259.6,56.2,74,-21.97,144.33,250
10916,KATANNING,WA,1263.0,1317.0,-1.0,8,-33.69,117.61,320
21022,GULNARE,SA,1262.4,1401.4,23.1,105,-33.47,138.44,283
10311,YORK,WA,1262.1,1247.2,-1.0,15,-31.90,116.77,179
25507,KEITH,SA,1261.1,1378.1,23.0,114,-36.10,140.36,29
21031,LAURA,SA,1260.7,1378.6,22.1,114,-33.19,138.30,248
8273,ARENA,WA,1258.5,1227.3,54.8,32,-29.36,115.45,280
12114,RICHFIELDS,WA,1257.9,1404.3,15.8,39,-33.68,120.70,120
9014,DANDARAGAN WEST,WA,1256.4,1834.5,0.0,43,-30.70,115.58,150
30161,RICHMOND AIRPORT,QLD,1252.8,1376.1,28.6,22,-20.70,143.11,206
10508,BADGEBUP,WA,1249.0,1208.2,67.8,88,-33.64,117.93,300
18217,CUMMINS AERO,SA,1247.8,1264.2,-1.0,13,-34.25,135.71,60
19115,MANNANARIE,SA,1246.2,1338.3,-1.0,12,-33.02,138.62,507
23011,NORTH ADELAIDE,SA,1245.2,1633.0,1.8,114,-34.92,138.60,26
23134,KILBURN,SA,1245.0,1231.1,-1.0,14,-34.85,138.59,5
24519,MILANG,SA,1242.4,1169.2,72.7,111,-35.41,138.97,8
37059,NEW MAY DOWNS,QLD,1238.8,1215.1,-1.0,7,-20.59,139.34,392
23024,ADELAIDE (SEATON),SA,1234.4,1334.1,24.0,97,-34.90,138.51,10
10831,GLENROSE,WA,1233.1,1260.5,40.7,60,-33.48,117.61,330
23357,NURIOOTPA,SA,1231.8,1283.2,-1.0,16,-34.47,139.00,270
23825,GOOLWA BARRAGE,SA,1229.8,1271.7,-1.0,18,-35.53,138.81,1
21019,FARRELL FLAT,SA,1226.9,1415.2,17.7,114,-33.83,138.79,422
15666,RABBIT FLAT,NT,1225.8,1395.5,27.3,23,-20.18,130.01,340
37105,BELMONT,QLD,1223.4,1207.1,58.3,85,-22.08,143.51,240
8005,BARBERTON,WA,1223.2,1339.9,23.5,103,-30.73,116.02,200
10531,CHERRY TREE,WA,1221.6,1372.5,15.8,83,-33.70,117.27,295
8305,PORT DENISON,WA,1218.7,1136.5,-1.0,9,-29.28,114.95,20
29129,DEVONCOURT STATION,QLD,1217.9,1273.2,53.8,81,-21.22,140.23,282
8008,BERKSHIRE VALLEY,WA,1217.0,1283.2,41.1,113,-30.58,116.14,230
5098,KARIJINI NORTH,WA,1216.2,1216.2,-1.0,1,-22.30,118.45,474
48027,COBAR MO,NSW,1215.4,1173.2,56.1,58,-31.48,145.83,260
81016,ELMORE,VIC,1212.9,1374.9,22.2,91,-36.50,144.61,130
21059,HILLTOWN,SA,1211.8,1396.2,23.8,43,-33.69,138.64,345
10614,NARROGIN,WA,1210.2,1481.5,4.3,117,-32.93,117.18,338
18023,CUMMINS,SA,1209.2,1267.0,33.7,96,-34.26,135.73,65
10878,CHESALON,WA,1208.7,1240.0,41.7,49,-33.56,119.58,350
29127,MOUNT ISA AERO,QLD,1205.8,1365.5,40.8,50,-20.68,139.49,340
10152,MURESK INSTITUTE,WA,1204.2,1350.3,23.2,57,-31.75,116.68,166
12044,MUNGLINUP WEST,WA,1204.2,1335.6,-1.0,13,-33.55,120.70,220
10729,CHILLINUP,WA,1203.7,1234.1,40.5,38,-34.34,118.63,104
10626,PINGELLY,WA,1201.0,1343.6,19.8,117,-32.53,117.08,297
25514,TINTINARA,SA,1201.0,1402.2,8.6,94,-35.88,140.06,18
44010,BOLLON MARY ST,QLD,1201.0,1376.2,34.5,114,-28.03,147.48,183
24511,EUDUNDA,SA,1198.6,1346.0,22.7,120,-34.18,139.09,420
23894,HINDMARSH ISLAND AWS,SA,1194.2,1164.0,-1.0,16,-35.52,138.82,11
12297,BEAUMONT WEST,WA,1194.0,1321.0,5.3,20,-33.49,122.59,180
22036,MINLATON (EVERSLEY),SA,1191.7,1324.7,15.0,41,-34.75,137.63,72
49135,KILLALA,NSW,1191.2,977.5,-1.0,3,-31.99,145.97,259
48245,BOURKE AIRPORT AWS,NSW,1189.4,816.1,-1.0,17,-30.04,145.95,107
10111,NORTHAM,WA,1189.1,1298.9,26.8,113,-31.65,116.66,170
10921,INGLEBOURNE,WA,1186.5,1174.9,-1.0,9,-34.24,118.22,180
8168,HOWATHARRA,WA,1185.5,1370.4,20.3,65,-28.54,114.62,70
21137,HOYLETON (ROCKLEIGH),SA,1181.2,1328.4,-1.0,7,-34.00,138.57,224
24591,HARROGATE (MOUNT BEEVOR SOUTH),SA,1180.2,1116.5,-1.0,3,-34.93,139.03,489
23863,KANMANTOO (MILLBRAE),SA,1179.4,1282.7,-1.0,6,-35.02,139.00,252
80015,ECHUCA AERODROME,VIC,1178.3,1276.5,35.2,109,-36.16,144.76,96
10647,WAGIN,WA,1177.9,1305.4,18.6,114,-33.31,117.34,256
22046,EDITHBURGH,SA,1177.8,1124.9,80.0,26,-35.11,137.74,6
35275,ISLAY PLAINS,QLD,1177.0,1358.8,-1.0,12,-23.21,146.88,300
29058,JULIA CREEK AIRPORT,QLD,1173.8,1330.4,-1.0,11,-20.67,141.72,123
10515,BEVERLEY,WA,1171.0,1267.8,26.9,120,-32.11,116.92,199
10009,BOLGART,WA,1169.1,1367.3,14.6,83,-31.27,116.51,240
8286,WUNDI,WA,1165.1,1146.4,64.0,26,-28.28,114.68,200
44233,BAKERS BEND AL,QLD,1164.8,1106.2,-1.0,7,-26.71,146.11,261
18014,CLEVE,SA,1164.4,1212.4,39.5,120,-33.70,136.49,193
18079,STREAKY BAY,SA,1164.1,1127.4,58.9,113,-32.81,134.20,45
23083,EDINBURGH RAAF,SA,1163.6,1256.7,32.5,41,-34.71,138.62,17
10524,BROOKTON,WA,1162.6,1346.6,14.7,103,-32.37,117.01,250
23043,HALBURY ROAD SALISBURY (HALBURY ROAD),SA,1160.6,1192.1,-1.0,19,-34.76,138.63,25
8298,TIBRADDEN,WA,1158.8,1101.1,-1.0,14,-28.76,114.94,265
75140,GUNBAR (KELSEY),NSW,1157.8,1045.2,78.6,57,-34.15,145.14,99
18024,DARKE PEAK,SA,1157.0,1132.8,58.1,106,-33.47,136.21,165
21007,BRINKWORTH,SA,1150.7,1224.4,38.1,98,-33.69,138.40,178
23129,MALLALA (DOLAGHANS CROSSING RNDSUP),SA,1149.8,1108.9,-1.0,11,-34.46,138.56,42
22009,MINLATON,SA,1148.8,1283.0,23.6,111,-34.77,137.60,70
23349,SADDLEWORTH (GUMDALE),SA,1146.6,1301.7,-1.0,16,-34.09,138.79,337
48237,COBAR AIRPORT AWS,NSW,1145.2,1060.0,61.9,22,-31.54,145.80,218
10541,NYERILUP,WA,1144.4,1138.8,48.5,98,-33.86,118.82,280
21057,YACKA,SA,1142.9,1225.8,27.8,116,-33.57,138.45,165
22023,YORKETOWN,SA,1142.0,1236.4,26.1,116,-35.02,137.60,20
37053,CARTERS BORE,QLD,1140.6,1046.2,-1.0,6,-20.94,139.30,396
22054,PINE POINT (AMELIA DOWNS),SA,1140.2,1141.0,-1.0,14,-34.56,137.86,70
23013,PARAFIELD AIRPORT,SA,1139.4,1341.4,9.2,66,-34.80,138.63,10
18176,COWELL (WINTER SPRINGS),SA,1137.6,1024.6,70.0,41,-33.34,136.75,281
80067,CHARLTON (DONALD ST),VIC,1136.2,1270.1,32.6,50,-36.27,143.35,130
79036,NATIMUK,VIC,1135.9,1333.7,7.1,99,-36.74,141.94,122
23864,RED CREEK (BURWOOD),SA,1135.8,1149.7,-1.0,4,-35.14,138.97,191
74258,DENILIQUIN AIRPORT AWS,NSW,1132.4,1085.7,68.2,23,-35.56,144.95,94
8295,STRAWBERRY,WA,1130.8,1183.2,-1.0,19,-29.21,115.26,105
79100,HORSHAM AERODROME,VIC,1123.8,1095.5,85.7,22,-36.67,142.17,134
23034,ADELAIDE AIRPORT,SA,1123.6,1313.9,8.2,62,-34.95,138.52,2
22013,PORT VICTORIA,SA,1123.4,1141.3,44.1,94,-34.49,137.48,15
24508,CALLINGTON,SA,1122.2,1138.3,49.5,112,-35.13,139.04,96
8316,YALLALIE BASIN,WA,1122.0,978.8,-1.0,4,-30.38,115.85,274
10134,WATTENING,WA,1121.9,1295.2,11.7,104,-31.31,116.52,240
23143,MORPHETTVILLE,SA,1119.0,1141.1,-1.0,12,-34.98,138.54,17
10064,BOLGART BIN,WA,1118.4,1126.4,-1.0,14,-31.27,116.51,240
80128,CHARLTON,VIC,1118.2,1093.9,-1.0,16,-36.28,143.33,132
23128,BALAKLAVA (DONALEEN RNDSUP),SA,1117.0,1213.4,-1.0,9,-34.20,138.60,260
10058,GOOMALLING,WA,1116.3,1103.3,51.5,98,-31.30,116.83,239
10129,MOUNT NODDY,WA,1116.2,1124.5,-1.0,12,-31.59,116.89,-999
75173,HAY (BEDARBIDGAL),NSW,1113.6,1116.5,55.0,21,-34.64,145.15,100
78072,DONALD,VIC,1113.2,1181.5,45.6,47,-36.36,143.00,118
8276,IRWIN HOUSE,WA,1109.0,1276.0,25.8,32,-29.22,115.11,60
48250,NOONA AWS,NSW,1106.0,982.3,-1.0,3,-31.73,144.93,179
23372,BAROSSA VALLEY (DUCKPONDS CREEK),SA,1104.8,1418.8,-1.0,16,-34.45,139.06,352
74042,FINLEY POST OFFICE,NSW,1104.1,1310.1,17.5,104,-35.64,145.58,110
78010,DIMBOOLA,VIC,1103.8,1229.3,26.9,105,-36.46,142.03,111
8050,GERALDTON TOWN,WA,1102.4,1353.7,12.3,82,-28.78,114.61,3
18094,WIRRULLA,SA,1100.1,905.9,92.2,91,-32.40,134.53,79
23107,GAWLER,SA,1099.4,1114.0,-1.0,16,-34.60,138.74,40
10511,WICKEPIN SOUTH,WA,1099.0,889.5,-1.0,5,-32.80,117.50,380
23379,MOUNT RUFUS (DUTTON),SA,1098.0,959.7,-1.0,3,-34.31,139.12,512
78042,WYCHEPROOF,VIC,1096.4,1159.1,42.0,101,-36.08,143.23,110
24589,MONARTO SOUTH (MONARTO SECTION 307),SA,1093.8,1159.4,-1.0,10,-35.13,139.11,119
80036,MINCHA,VIC,1092.2,1092.3,51.1,93,-35.97,144.11,85
23310,MANOORA,SA,1091.1,1468.7,2.9,106,-34.00,138.82,391
18040,KIMBA,SA,1091.0,1040.7,62.1,96,-33.14,136.41,280
21029,KOOLUNGA,SA,1090.8,1176.1,35.6,116,-33.59,138.33,125
7185,PARABURDOO AERO,WA,1090.0,960.3,77.4,32,-23.17,117.75,424
8143,YANDANOOKA,WA,1089.5,1221.7,32.7,102,-29.29,115.63,210
4083,KARRATHA AERO,WA,1088.8,905.1,73.0,38,-20.71,116.77,5
23122,ROSEWORTHY AWS,SA,1088.8,1135.9,-1.0,16,-34.51,138.68,65
35016,CAPELLA POST OFFICE,QLD,1088.5,1739.7,3.5,114,-23.09,148.02,228
36031,LONGREACH AERO,QLD,1087.2,1267.5,41.4,59,-23.44,144.28,192
8137,WONGAN HILLS,WA,1086.0,1170.2,27.0,101,-30.89,116.72,283
12311,HILL PLAINS,WA,1086.0,1249.6,-1.0,14,-33.47,122.40,160
19001,APPILA,SA,1081.8,1160.3,31.9,114,-33.05,138.43,369
4019,MANDORA,WA,1081.0,1152.7,50.5,94,-19.74,120.84,8
18198,CLEVE (HEGGATON),SA,1080.7,1090.0,-1.0,7,-33.41,136.60,340
78018,KELLALAC (WARRACKNABEAL AIRPORT),VIC,1080.6,1009.9,-1.0,3,-36.32,142.42,118
49103,IVANHOE (BADEN PARK),NSW,1079.5,854.6,83.3,25,-32.17,144.20,90
10546,DUMBLEYUNG,WA,1079.3,1184.3,22.5,90,-33.31,117.74,270
21100,BURRA (LEIGHTON),SA,1078.3,1357.7,6.3,33,-33.65,138.83,501
23381,NGAPALA,SA,1078.0,1040.7,-1.0,2,-34.06,139.01,509
22807,KINGSCOTE,SA,1075.6,1480.4,0.0,72,-35.66,137.64,18
75019,HAY AIRPORT AWS,NSW,1075.4,1038.0,-1.0,13,-34.54,144.83,92
8299,ARRADALE,WA,1073.2,1067.4,-1.0,17,-29.11,115.32,270
10089,LONG FOREST,WA,1070.8,1073.3,-1.0,12,-31.35,116.65,299
10889,MORDETTA,WA,1070.8,1055.2,62.5,25,-32.89,118.63,320
21076,MANOORA (COOINDA),SA,1069.8,1423.5,2.0,50,-33.93,138.81,430
10043,CALJIE,WA,1066.5,1084.5,-1.0,11,-31.77,116.92,219
10908,YANGEDINE,WA,1064.8,1122.7,-1.0,19,-32.03,116.87,260
8317,ANRO TBRG,WA,1063.6,911.6,-1.0,4,-30.36,116.29,320
37120,WYORA,QLD,1063.2,1141.0,-1.0,13,-21.90,143.10,220
10619,NYABING,WA,1059.6,1191.2,15.7,90,-33.54,118.15,330
25557,KEITH (MUNKORA),SA,1058.0,1206.2,-1.0,16,-36.11,140.33,27
22056,MAITLAND (CARINYA RNDSUP),SA,1055.4,1189.0,-1.0,14,-34.40,137.72,202
80024,KERANG (MERAN DOWNS),VIC,1044.7,1094.5,39.6,107,-35.87,143.80,80
21016,CRYSTAL BROOK,SA,1044.2,1208.9,20.6,108,-33.35,138.21,105
44174,WALLEN,QLD,1043.9,1130.9,40.9,45,-27.62,145.83,221
15643,TERRITORY GRAPE FARM,NT,1042.6,930.6,80.0,21,-22.45,133.64,566
23137,REGENCY PARK,SA,1042.2,1114.2,-1.0,9,-34.87,138.57,10
23382,ANGASTON (MILTON PARK (CORNBROOK)),SA,1041.6,1011.7,-1.0,2,-34.50,139.08,356
80023,KERANG,VIC,1040.2,1127.8,31.9,120,-35.72,143.92,82
10912,YEALERING EAST,WA,1040.0,907.5,-1.0,13,-32.59,117.64,286
21077,BURRA COMMUNITY SCHOOL,SA,1037.6,1268.4,14.6,42,-33.68,138.94,470
8037,COOROW,WA,1037.4,1165.2,21.1,91,-29.88,116.02,267
8002,BALLIDU,WA,1035.9,1006.9,60.9,88,-30.60,116.77,300
77016,BOORT (GREDGWIN),VIC,1035.6,1120.0,38.9,91,-35.97,143.61,132
8079,MANARRA,WA,1034.0,1175.2,25.7,71,-29.07,115.63,260
44026,CUNNAMULLA POST OFFICE,QLD,1034.0,1102.8,48.7,120,-28.07,145.68,189
8121,THREE SPRINGS,WA,1031.9,1138.5,30.9,98,-29.53,115.76,249
10503,ARDATH,WA,1031.8,996.0,56.8,75,-32.05,118.07,280
8297,DALWALLINU,WA,1030.4,881.5,-1.0,16,-30.28,116.67,325
49137,WAIKO,NSW,1028.4,811.7,-1.0,3,-32.83,144.46,95
19025,MORCHARD (THE ROCKS),SA,1023.4,1086.8,43.5,93,-32.77,138.51,510
8072,LATHAM,WA,1019.8,921.0,82.7,76,-29.76,116.44,290
10527,BULYEE,WA,1019.0,1156.0,22.5,72,-32.37,117.52,264
18046,LOCK,SA,1018.6,1174.9,15.3,86,-33.57,135.76,147
88009,CAIRN CURRAN RESERVOIR,VIC,1018.5,1474.5,3.3,62,-36.99,143.97,219
21140,WATERLOO EAST (SCHUTZ ROAD),SA,1018.4,966.3,-1.0,3,-34.00,138.91,498
10665,KUKERIN,WA,1016.7,1187.0,14.7,96,-33.19,118.08,315
8302,WONGAN HILLS NORTH,WA,1015.6,962.6,-1.0,4,-30.85,116.72,341
